STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,Total_1_death,Total_2_death,Total_3_death,Total_4_death,Total_5_death,Total_6_death,Total_1_property,Total_2_property,Total_3_property,Total_4_property,Total_5_property,Total_6_property,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
05,031,13845504.0,0.0696182674173507,9639.0,0.053280740550883,7151.0,121,2,0,0,0,0,91,10,15,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,033,3559650.0,0.1281867599342632,4563.0,0.0888729228079408,3607.0,178,2,0,0,0,0,121,27,27,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,035,3248904.0,0.0596816649553203,1939.0,0.11087014222055051,3325.0,82,0,0,0,0,0,75,1,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,037,572670.0,0.1847486335935181,1058.0,0.1724749969131991,894.0,74,2,0,0,0,0,62,2,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,039,196700.0,0.3162175902389425,622.0,0.325594977368959,446.0,98,0,1,0,0,0,65,13,14,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,041,260981.0,0.1992482211348718,520.0,0.3200445596990394,701.0,103,0,0,0,0,0,72,15,9,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,043,595584.0,0.1872112078229099,1115.0,0.1667461556249277,923.0,125,1,0,0,0,0,69,27,26,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,045,14100774.0,0.0451251824899824,6363.0,0.042206219695881,7930.0,171,4,1,1,0,0,113,29,27,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,047,678717.0,0.1625125052120397,1103.0,0.1701127819548872,724.0,163,1,1,0,0,0,119,20,20,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,049,328860.0,0.3205011250988263,1054.0,0.2851419031719532,854.0,86,1,0,0,0,0,62,8,13,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
